file_name,file_id,file_url,parent_folder_name,parent_folder_id,mime_type,created,modified,size_bytes,owner,project,sub_topic,type,status,summary_50w,linked_projects,value_score,action,enrichment_status
Integra_Motors_Price_List,1ZAA2rVvOnds8HkQf-IN7hG1InwMvy1cqVQkwy0YIRbY,https://docs.google.com/document/d/1ZAA2rVvOnds8HkQf-IN7hG1InwMvy1cqVQkwy0YIRbY/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-27T06:15:11.212Z,2026-04-27T06:19:53.001Z,13565,dogecryptoco@gmail.com,Integra Motors Dubai,,Прайс,,,,,,RULE_DONE
Прайс-лист: Обслуживание автокондиционеров (Дубай),1ax8NB-17XAYwA9-WQ8JgiS4cRbfLM4gwmllbrnf2uiI,https://docs.google.com/document/d/1ax8NB-17XAYwA9-WQ8JgiS4cRbfLM4gwmllbrnf2uiI/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-24T12:33:11.471Z,2026-04-24T12:33:12.904Z,3765,dogecryptoco@gmail.com,Integra Motors Dubai,,Прайс,,,,,,RULE_DONE
Integra Motors — бриф для собственника,1oMsnhhvY5MWYxXsiMV36Hz8vpw2PxiH2OnhsQG64bXs,https://docs.google.com/document/d/1oMsnhhvY5MWYxXsiMV36Hz8vpw2PxiH2OnhsQG64bXs/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-24T06:25:32.005Z,2026-04-24T06:34:57.969Z,9152,dogecryptoco@gmail.com,Integra Motors Dubai,,,,,,,,RULE_DONE
Integra Motors — план выхода в плюс,1tsJCRu11Y8UEc2_kfwWiczWD5kVNREpbnpzr_UQpkPg,https://docs.google.com/spreadsheets/d/1tsJCRu11Y8UEc2_kfwWiczWD5kVNREpbnpzr_UQpkPg/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-24T05:49:09.689Z,2026-04-24T05:53:52.205Z,23609,dogecryptoco@gmail.com,Integra Motors Dubai,,,,,,,,RULE_DONE
Финансовый план развития Integra Motors Dubai v1.0,1U9qjwQCAKktsutjefPfcL-XLW-ulQT3bWYUWJ66uiRc,https://docs.google.com/document/d/1U9qjwQCAKktsutjefPfcL-XLW-ulQT3bWYUWJ66uiRc/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-23T15:02:38.993Z,2026-04-23T15:02:40.443Z,5317,dogecryptoco@gmail.com,Integra Motors Dubai,,,,,,,,RULE_DONE
Новый документ,16zjXWufXURCyHbw3loBRl5lfWiL6vrz7E6rZWc8769s,https://docs.google.com/document/d/16zjXWufXURCyHbw3loBRl5lfWiL6vrz7E6rZWc8769s/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-21T07:20:58.655Z,2026-04-21T07:22:42.296Z,2265,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
TZ_DOCS_REWORK.md,1OAYzxgjVFdPjzpDvkBAcBj-PvQrwPC0CGXstA7ugQyM,https://docs.google.com/document/d/1OAYzxgjVFdPjzpDvkBAcBj-PvQrwPC0CGXstA7ugQyM/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-18T06:13:27.459Z,2026-04-18T06:13:29.510Z,39782,dogecryptoco@gmail.com,Integra Motors Dubai,Комплексная доработка документации проекта,Technical Specification,,"ТЗ на комплексную доработку документации проекта Integra Motors. Цель — создать структурированную, непротиворечивую и пригодную для разработки и масштабирования документацию, охватывающую архитектуру, доменную модель, пользовательские интерфейсы, API, бизнес-процессы, интеграции и AI, включая новый модуль Vehicle Owner Assistant. Основа — аудит репозитория и объединение существующих ТЗ.",Integra Motors Dubai,5,KEEP,AI_DONE
Car Repair Invoice V2 - Labor and Parts,1fga8efK4oizxkCqTWWU4ALJ0dCXEVnBvYPGeCv13eA0,https://docs.google.com/document/d/1fga8efK4oizxkCqTWWU4ALJ0dCXEVnBvYPGeCv13eA0/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-16T07:49:28.674Z,2026-04-16T07:49:29.447Z,3053,dogecryptoco@gmail.com,Integra Motors Dubai,Vehicle Maintenance & Repair,Invoice,,"Car repair invoice detailing labor costs ($3,250) for engine oil leak, shock absorber, stabilizer, coolant, and control arm replacements, plus spare parts costs ($7,862) for various components including shock absorbers, control arms, gaskets, and fluids. The grand total for service and parts is $11,112.00.",Integra Motors Dubai,4,KEEP,AI_DONE
Car Repair Services Cost,1So6jfqV854_wmeV_kS8162-V6jLYXLWhImMub1t5jBQ,https://docs.google.com/spreadsheets/d/1So6jfqV854_wmeV_kS8162-V6jLYXLWhImMub1t5jBQ/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-16T07:37:26.020Z,2026-04-16T07:37:36.347Z,1024,dogecryptoco@gmail.com,Integra Motors Dubai,Car Repair Services Cost,Price List,,"Detailed cost breakdown for common car repair services, including engine oil leak, shock absorber, stabilizer links, coolant leak, and control arm replacements. Costs range from $150 to $1500 USD, providing specific pricing for maintenance and repairs.",Integra Motors Dubai,4,KEEP,AI_DONE
Новый документ,18irWErHHaOCTT4RQ3UE25-pLjynhuxKOuWFeuH2N2-I,https://docs.google.com/document/d/18irWErHHaOCTT4RQ3UE25-pLjynhuxKOuWFeuH2N2-I/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-16T06:20:22.884Z,2026-04-16T06:37:17.741Z,2399,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
IM_WorkOrder_V21105_EN.docx,17M45txFjankFDZESa3Q2XVklKIh7U3nZ,https://docs.google.com/document/d/17M45txFjankFDZESa3Q2XVklKIh7U3nZ/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-14T04:49:00.050Z,2026-04-14T04:49:00.050Z,18670,dogecryptoco@gmail.com,Integra Motors Dubai,,,,,,,,RULE_DONE
IM_Parts_Comparison_BMW_X5.xlsx,1ZP5iBQOASSyQaLCWp3_FS12LKH3-I5aC,https://docs.google.com/spreadsheets/d/1ZP5iBQOASSyQaLCWp3_FS12LKH3-I5aC/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-14T04:09:31.542Z,2026-04-14T04:10:01.356Z,13783,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_Parts_Comparison_BMW_X5.xlsx,1oG0KlQ40qOq1BzQsEiEyV4ND2x5rtUXF,https://docs.google.com/spreadsheets/d/1oG0KlQ40qOq1BzQsEiEyV4ND2x5rtUXF/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-13T17:43:27.267Z,2026-04-14T03:30:02.595Z,13725,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
Спецификация запчастей BMW X5 E70,1y1ntkIYtMxRQTYxRDWBZSwrvi4o_R9FaiKNWmQA-Byc,https://docs.google.com/spreadsheets/d/1y1ntkIYtMxRQTYxRDWBZSwrvi4o_R9FaiKNWmQA-Byc/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-13T17:57:58.098Z,2026-04-13T17:58:43.736Z,1024,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_Parts_Comparison_BMW_X5.xlsx,1TH6hvE9p50lWTZHPHne14oCTdBX03VH-,https://docs.google.com/spreadsheets/d/1TH6hvE9p50lWTZHPHne14oCTdBX03VH-/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-13T11:21:18.067Z,2026-04-13T11:21:18.067Z,9552,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_Parts_Comparison_BMW_X5.xlsx,1GznfzeI57iSOI6d6GryYEe1GjazWD6R2,https://docs.google.com/spreadsheets/d/1GznfzeI57iSOI6d6GryYEe1GjazWD6R2/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-13T09:02:21.312Z,2026-04-13T09:19:01.741Z,13146,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_SupplierRFQ_BMW_X5_EN.docx,1Fp3PeXcwlsP538jm9nlrFcoDkPII6uJ0,https://docs.google.com/document/d/1Fp3PeXcwlsP538jm9nlrFcoDkPII6uJ0/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-13T09:13:23.557Z,2026-04-13T09:13:23.557Z,22435,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_SupplierRFQ_BMW_X5_EN_FORMATTED,1-vz8QL2OxhTb0TZWB8LyQVkTPJ5VMnQ26bX6lZY89BY,https://docs.google.com/document/d/1-vz8QL2OxhTb0TZWB8LyQVkTPJ5VMnQ26bX6lZY89BY/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-13T07:18:15.399Z,2026-04-13T07:18:17.920Z,18804,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
Integra_Motors_Financial_Plan.docx,135aYSDNXzBRT3ITXt7srjYIpzNlqaJpZ,https://docs.google.com/document/d/135aYSDNXzBRT3ITXt7srjYIpzNlqaJpZ/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-12T13:27:11.086Z,2026-04-12T13:27:11.086Z,25080,dogecryptoco@gmail.com,Integra Motors Dubai,,,,,,,,RULE_DONE
IM_03_Costing_Internal_BMW_X5.docx,1ktkEObb9UM6nRmWeDSRWRm0DthOxLKiq,https://docs.google.com/document/d/1ktkEObb9UM6nRmWeDSRWRm0DthOxLKiq/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-11T13:49:35.968Z,2026-04-11T13:52:40.718Z,16287,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_PartsForClient_BMW_X5_v3.docx,1GwsPfbq1uaZXvVIW7opTY2opl29Wi1vI,https://docs.google.com/document/d/1GwsPfbq1uaZXvVIW7opTY2opl29Wi1vI/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-11T13:39:59.131Z,2026-04-11T13:45:21.669Z,18590,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_PartsForClient_BMW_X5_v2.docx,1zYxR6IEhCpHFsKMFhQc3gbOPenujjcod,https://docs.google.com/document/d/1zYxR6IEhCpHFsKMFhQc3gbOPenujjcod/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-11T13:22:29.741Z,2026-04-11T13:22:29.741Z,15450,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
IM_PartsForClient_BMW_X5_Final.docx,1KGNpMsV6kN2cthAS3kBKSLnJL5-Y5rNd,https://docs.google.com/document/d/1KGNpMsV6kN2cthAS3kBKSLnJL5-Y5rNd/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-11T13:13:17.672Z,2026-04-11T13:13:17.672Z,14408,dogecryptoco@gmail.com,Integra Motors Dubai,Запчасти/Авто,,,,,,,RULE_DONE
Заказ-наряд на замену рулевого наконечника,1YyOQyzG3Isjd2-lDRRjBHXEQ8JqHUUGm5FCb8ouPS_8,https://docs.google.com/document/d/1YyOQyzG3Isjd2-lDRRjBHXEQ8JqHUUGm5FCb8ouPS_8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-10T13:14:19.453Z,2026-04-10T13:14:19.475Z,2844,dogecryptoco@gmail.com,Integra Motors Dubai,,Документ,,,,,,RULE_DONE
Заказ-наряд на замену рулевого наконечника,1-W-jWSaJt8X4eDbPBNb0uJ3wXxD0gGRM1Tx8wCL8s0c,https://docs.google.com/document/d/1-W-jWSaJt8X4eDbPBNb0uJ3wXxD0gGRM1Tx8wCL8s0c/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-10T12:43:27.225Z,2026-04-10T12:44:15.356Z,3044,dogecryptoco@gmail.com,Integra Motors Dubai,,Документ,,,,,,RULE_DONE
Новая таблица,1vYmHBdviNmt8epz6mOCqdrH9toAxTd4SD3vnpLBx1To,https://docs.google.com/spreadsheets/d/1vYmHBdviNmt8epz6mOCqdrH9toAxTd4SD3vnpLBx1To/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-10T12:41:37.667Z,2026-04-10T12:41:42.026Z,1024,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
integra_inventory_office.xlsx,18_p7RLJyb4psI4Rv_A5Hznts9QpLhc-F,https://docs.google.com/spreadsheets/d/18_p7RLJyb4psI4Rv_A5Hznts9QpLhc-F/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-10T07:41:04.264Z,2026-04-10T07:41:04.264Z,11208,dogecryptoco@gmail.com,Integra Motors Dubai,Inventory Management,Spreadsheet,,An Excel spreadsheet containing inventory and office asset data for Integra Motors Dubai. This file is critical for assessing the company's capital and overall financial health within Alexander Tyurin's portfolio.,Integra Motors Dubai,5,KEEP,AI_DONE
integra_inventory_office.xlsx,1INFabTZGdXynak6fV6pSrGlQ5g05KTgx,https://docs.google.com/spreadsheets/d/1INFabTZGdXynak6fV6pSrGlQ5g05KTgx/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-10T07:25:04.117Z,2026-04-10T07:25:04.117Z,11208,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
gemini_integra_prompt.docx,1fbjdoddN5uHsZ7A-94LJA8RC7JG3fa0b,https://docs.google.com/document/d/1fbjdoddN5uHsZ7A-94LJA8RC7JG3fa0b/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-10T05:25:49.508Z,2026-04-10T05:35:37.009Z,199053,dogecryptoco@gmail.com,Integra Motors Dubai,Project Documentation & Analysis Prompt,Document,,"Document `gemini_integra_prompt.docx` related to Integra Motors Dubai, likely containing a prompt or detailed information for analysis within Alexander Tyurin's capital index. Essential for understanding project specifics and valuation.","AVOinvestGroup, AVOuniverse, 100Trust",4,KEEP,AI_DONE
gemini_integra_prompt.docx,1V7Zm6ttrfuA8lNjbrQyZHLlCbYz9WXP7,https://docs.google.com/document/d/1V7Zm6ttrfuA8lNjbrQyZHLlCbYz9WXP7/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-10T05:25:38.618Z,2026-04-10T05:25:38.618Z,22199,dogecryptoco@gmail.com,Integra Motors Dubai,Материалы для анализа,Документ,,"Документ-промпт для Integra Motors Dubai, вероятно, содержащий инструкции или данные для анализа в рамках формирования индекса капитала Александра Тюрина. Требует изучения для определения точного содержания и ценности.",Integra Motors Dubai,4,REVIEW,AI_DONE
service_manager_v2,1_ZgyV3szC-FI_F6i4g-JXtAg6PfI4S14Z3H8cVKTvYY,https://docs.google.com/document/d/1_ZgyV3szC-FI_F6i4g-JXtAg6PfI4S14Z3H8cVKTvYY/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-09T08:56:20.171Z,2026-04-09T08:56:59.528Z,10133,dogecryptoco@gmail.com,Integra Motors Dubai,Должностная инструкция Service Manager,Job Description,,"This document details the job description for a Service Manager / Workshop Controller at Integra Motors Dubai. It outlines responsibilities including parts procurement (sourcing, ordering, delivery control, supplier management) and vehicle reception/handover processes, emphasizing quality, efficiency, and client satisfaction. It covers tasks like supplier communication, VIN verification, price comparison, and vehicle inspection.",,5,KEEP,AI_DONE
service_manager_v2.docx,14aQbcOf9mliIqAm3MuzRZ_OnBj1sU_hv,https://docs.google.com/document/d/14aQbcOf9mliIqAm3MuzRZ_OnBj1sU_hv/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-09T08:44:04.884Z,2026-04-09T08:55:35.288Z,16604,dogecryptoco@gmail.com,AvoInvestGroup,Service Management & Operations,Operational Document,,"This document, 'service_manager_v2.docx', is likely an operational manual or guide detailing procedures for service management across Alexander Tyurin's diverse projects. It probably covers aspects of client interaction, service delivery protocols, and internal operational efficiency, contributing to the overall capital index by standardizing service quality.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, 100Trust, Контент-завод",4,KEEP,AI_DONE
Новый документ,1Qnd8iHGY5JD0FnmHBNIUoZHzQP-ealDCC7zVmGY-hYA,https://docs.google.com/document/d/1Qnd8iHGY5JD0FnmHBNIUoZHzQP-ealDCC7zVmGY-hYA/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-09T08:20:13.573Z,2026-04-09T08:23:24.161Z,1024,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
integra_suppliers_v2.xlsx,1GqQalzKbJQcSvDkq0T_gjCnqyd0NJKCJ,https://docs.google.com/spreadsheets/d/1GqQalzKbJQcSvDkq0T_gjCnqyd0NJKCJ/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-09T06:48:41.034Z,2026-04-09T06:48:41.034Z,20571,dogecryptoco@gmail.com,Integra Motors Dubai,Управление поставками,Таблица Excel,,"Файл содержит данные о поставщиках Integra Motors Dubai, включая контактную информацию, условия контрактов и историю закупок. Критически важен для операционной деятельности, управления цепочкой поставок и финансового планирования.",,4,KEEP,AI_DONE
integra_motors_suppliers_filtered,1QBmMUg91yDM0P7t-_d71LvvQ4kho7Jb-dLlWClWIfXQ,https://docs.google.com/spreadsheets/d/1QBmMUg91yDM0P7t-_d71LvvQ4kho7Jb-dLlWClWIfXQ/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-09T06:47:19.255Z,2026-04-09T06:47:21.401Z,2658,dogecryptoco@gmail.com,Integra Motors Dubai,Suppliers,Supplier List,,"Detailed list of suppliers for Integra Motors Dubai, including specialists and official dealers for various car brands (BMW, Mercedes, Audi, etc.). It covers part types (OEM/Aftermarket), locations, contacts, delivery, pricing, and ratings, crucial for procurement and operational efficiency.",,5,KEEP,AI_DONE
Контакты,1u5ygjbzrLH0Tm3q_KfXNgWIgITZzt_pCC3FpkchZjzM,https://docs.google.com/spreadsheets/d/1u5ygjbzrLH0Tm3q_KfXNgWIgITZzt_pCC3FpkchZjzM/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-08T13:42:38.796Z,2026-04-08T13:47:16.983Z,1590,dogecryptoco@gmail.com,Капитал-индекс,Контакты,Список контактов,,"Файл содержит контактные данные, включая название сервиса, адрес, телефон, email, рабочие часы и контактное лицо. Включена запись для АбудульВахаба из Дубая с номером телефона 971582793858.","Integra Motors Dubai, Axon Agency, AvoInvestGroup, AVOuniverse, Maritime Wolf Advisory",4,KEEP,AI_DONE
integra_price_pro,1I2JJaC2mx3rik4O6Fg0ITjQmzoCGHzFiiSNCyUCPAq8,https://docs.google.com/spreadsheets/d/1I2JJaC2mx3rik4O6Fg0ITjQmzoCGHzFiiSNCyUCPAq8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-08T12:43:17.986Z,2026-04-08T12:45:56.746Z,2721,dogecryptoco@gmail.com,Integra Motors Dubai,,Прайс,,,,,,RULE_DONE
Расчет бюджета автосервиса в Дубае,1Zl0Z9GcBC76jeitQjhqwUvpjO4NSxmR0OjN0zFvqvO4,https://docs.google.com/spreadsheets/d/1Zl0Z9GcBC76jeitQjhqwUvpjO4NSxmR0OjN0zFvqvO4/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-08T12:05:49.780Z,2026-04-08T12:06:25.399Z,1388,dogecryptoco@gmail.com,Integra Motors Dubai,Бюджет автосервиса в Дубае,Финансовый план,,"Документ детализирует первоначальные капитальные затраты (CAPEX) для запуска автосервиса в Дубае. Включает регистрацию бизнеса, арендные депозиты, оборудование цеха, специнструмент, обустройство клиентской зоны, ремонт помещения, первичный закуп склада и оформление виз для 6 сотрудников. Общая сумма CAPEX оценивается в 265,000 - 415,000 AED.",,5,KEEP,AI_DONE
# MWA_SYSTEM_PROMPT,1-bzbDvZFqlyQp2X7vj0sd1FRPNiTjJfWc5mXmccpML0,https://docs.google.com/document/d/1-bzbDvZFqlyQp2X7vj0sd1FRPNiTjJfWc5mXmccpML0/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-07T13:43:40.315Z,2026-04-08T06:56:56.821Z,6444,dogecryptoco@gmail.com,Maritime Wolf Advisory,,,,,,,,RULE_DONE
КонтентМенеджер,1JCk0iz1dcWqKVz3VBQJ8Sk-af5DAK3weNIbXWND7fa8,https://docs.google.com/spreadsheets/d/1JCk0iz1dcWqKVz3VBQJ8Sk-af5DAK3weNIbXWND7fa8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-03-18T12:21:22.483Z,2026-04-07T11:00:11.376Z,6298,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
product1.csv,12_bwJoZwoO3raJ35O_uMfJIgceyRzcWF,https://drive.google.com/file/d/12_bwJoZwoO3raJ35O_uMfJIgceyRzcWF/view?usp=drivesdk,_ROOT_,root,text/csv,2026-04-05T19:15:37.644Z,2026-04-05T15:28:06.000Z,2069,dogecryptoco@gmail.com,AvoInvestGroup,Capital Assets Data,Data File (Binary/Media),,"This 'product1.csv' is a binary/media data file, part of Alexander Tyurin's capital index. It likely contains raw asset or product data, potentially detailing investment performance or inventory across his various ventures. Its content requires review due to its non-textual nature, but it's crucial for understanding his overall capital.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, 100Trust, Контент-завод",4,REVIEW,AI_DONE
Новый документ,1DBoUJttsjqlxub1lmUKPosyL_zt6b4aDFD4rg_d6xxo,https://docs.google.com/document/d/1DBoUJttsjqlxub1lmUKPosyL_zt6b4aDFD4rg_d6xxo/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T11:17:33.196Z,2026-04-02T11:29:06.599Z,3346,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
